geneid	1 human	2 chimpanzee	3 Rhesus monkey	4 mouse	5 rat	6 dog	7 cow	8 chicken	9 western clawed frog	10 zebrafish	11 fruit fly	12 malaria mosquito	13 nematode	14 budding yeast	15 fission yeast	16 ascomycetes	17 ascomycetes	18 rice blast fungus	19 ascomycetes	20 thale cress	21 rice
433	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
434	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
435	1	1	0	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
438	1	0	1	0	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
439	1	1	0	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1
440	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
443	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
444	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
445	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1
460	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
462	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
463	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
466	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
467	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
468	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
471	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
472	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
473	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
474	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
475	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
476	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
477	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0
478	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
479	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
480	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
481	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
482	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0
483	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
486	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
487	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	1	1	1
488	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
489	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
490	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	1	1
491	1	1	0	1	1	1	1	1	1	1	0	0	0	1	0	1	1	1	1	0	1
492	1	0	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	1	0	0	1
493	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	0	1	1	1	1
495	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
496	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
498	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0
501	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
506	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
509	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
513	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
514	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
515	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
516	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
517	1	1	1	1	1	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0
518	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0
521	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
522	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
523	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	0	1	1	1	1
525	1	1	1	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	1	1
526	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
527	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1
528	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	1	1	1	1
529	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1
533	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
534	1	1	1	1	1	1	1	0	1	0	1	1	0	0	0	0	0	0	0	0	0
535	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1
537	1	1	0	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
538	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	0	1	1	1	1
539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
540	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
545	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
546	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
547	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
549	1	1	1	1	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	1	1
550	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
551	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
552	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
553	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
554	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
558	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
563	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
566	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
567	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
570	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
571	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
572	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
573	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
575	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
576	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
577	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
578	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
579	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
580	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
581	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
582	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0
583	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
585	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
586	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	1	1
587	1	1	1	1	1	1	1	0	1	1	0	0	0	1	1	1	0	1	1	1	1
590	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	1	1	0	0
593	1	1	1	1	1	1	1	0	0	1	1	1	1	0	0	0	0	1	1	1	1
594	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	1	1	1	1
595	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
596	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
597	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
598	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
599	1	1	0	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
602	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
604	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
605	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
607	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
608	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
610	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
611	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
613	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
617	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0
622	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0
623	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
624	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
627	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
629	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
631	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
632	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
633	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
634	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
635	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
636	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
637	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
638	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
639	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
640	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
641	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
642	1	1	1	1	1	1	1	1	1	1	1	1	0	1	0	0	1	1	1	0	0
643	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
644	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
645	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0
646	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
648	1	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
649	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
650	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
651	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
652	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
653	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
654	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
655	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
656	1	1	0	0	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
657	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
658	1	1	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
659	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
660	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
661	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
662	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
663	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
664	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
665	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
666	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
667	1	0	0	0	0	0	1	0	0	0	1	0	1	0	0	0	0	0	0	0	0
668	1	1	1	1	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0
669	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
670	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
671	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
672	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
673	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
675	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
676	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
677	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
678	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
680	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0
682	1	1	1	1	1	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0
683	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
684	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
685	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
686	1	1	0	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
687	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
688	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
689	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
694	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
695	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
696	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
699	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
701	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
705	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
706	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
708	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
710	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
712	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
713	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
714	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
715	1	1	0	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0
716	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
717	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
718	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
719	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
720	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
721	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
722	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
725	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
726	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
727	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
728	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
729	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
730	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
731	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
732	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
733	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
734	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
735	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
738	1	1	0	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0
740	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
741	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	1	1
744	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	0	0
745	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
746	1	1	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
747	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
752	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
753	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
754	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
755	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
757	1	1	1	1	1	1	1	1	1	0	0	0	1	0	0	0	0	0	0	0	0
758	1	0	0	1	1	1	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0
759	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
760	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
761	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
762	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
763	1	1	0	1	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
765	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
766	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
767	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
768	1	1	1	1	1	1	1	1	0	1	0	1	0	0	0	0	0	0	0	0	0
770	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
771	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
773	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
774	1	1	0	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0
775	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
776	1	1	1	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0
777	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
778	1	0	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
779	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
780	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
781	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
782	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
783	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
784	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
785	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
786	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
788	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1
790	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0
793	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
794	1	0	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
795	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
796	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
797	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
799	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
800	1	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0
801	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1
805	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1
808	1	1	1	0	0	0	1	1	0	0	0	0	0	0	1	0	0	1	1	1	1
810	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	1
811	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
813	1	1	1	1	1	1	1	0	1	1	1	1	1	0	0	0	0	0	0	0	0
814	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
815	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	1
816	1	0	0	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
817	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0
818	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
819	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
820	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
821	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
822	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
823	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
824	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
825	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
826	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
827	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0
828	1	1	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
829	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
830	1	1	1	1	1	1	1	1	1	0	0	0	0	1	0	1	1	1	1	0	0
831	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
832	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1
833	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	1	1
834	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
835	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
836	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0
837	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
838	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
839	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
840	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
841	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
842	1	1	1	1	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0
843	1	1	1	0	0	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
844	1	1	0	1	1	1	1	0	1	1	0	0	1	0	0	0	0	0	0	0	0
845	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
846	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
847	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1
857	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
858	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
859	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
860	1	1	1	1	1	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
861	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0
862	1	1	1	1	1	1	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0
863	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
864	1	1	0	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
865	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0
866	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
867	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
868	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
869	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
871	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0
873	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	1	1
874	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
875	1	1	0	1	1	1	1	1	1	1	1	1	0	1	0	1	1	1	1	0	1
881	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
883	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	0	0	0	1
885	1	1	0	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0
886	1	1	1	1	1	1	1	1	1	1	0	1	1	0	0	0	0	0	0	0	0
887	1	1	1	1	1	0	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0
889	1	1	1	1	1	1	1	1	1	1	0	0	1	0	0	0	0	0	0	0	0
890	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	1	1
891	1	1	1	1	1	1	1	0	1	1	1	1	0	1	0	0	0	0	0	1	0
892	1	1	0	1	1	1	1	1	1	1	1	1	1	0	0	0	0	0	0	1	1
894	1	1	0	1	1	1	1	1	1	1	1	0	0	0	0	0	0	0	0	0	0
